region_id,native_cell_count,longitude_mean,latitude_mean,region_lon_index,region_lat_index,small_region_lt_4_cells,K3_C1_loading,K3_C1_relative_loading,K3_C2_loading,K3_C2_relative_loading,K3_C3_loading,K3_C3_relative_loading
MYS_09_35,1,117.25,5.25,35,9,True,962.409699725013,0.6257299271764791,2322.3715482459224,0.8448953455154705,58.85328105293738,0.030714848640133078
MYS_09_36,1,117.75,5.25,36,9,True,994.685498999205,0.6467146840167036,2121.402554322251,0.7717813910807099,108.06529299198898,0.05639803012027505
MYS_09_37,1,118.25,5.25,37,9,True,816.5203807075956,0.530877066704813,1666.323983991923,0.6062205590052673,197.84454506434315,0.10325278637330951
MYS_09_38,1,118.75,5.25,38,9,True,622.1928669906686,0.4045311445458588,1380.5287913514464,0.5022462280180422,250.90813875106738,0.13094606394815272
MYS_09_39,1,119.25,5.25,39,9,True,432.87270850540966,0.28144085460398816,1274.3156881054686,0.46360514294573313,250.04688329340314,0.13049658465745945
MYS_10_01,1,100.25,5.75,1,10,True,173.05160466341428,0.11251296408873547,2433.2813686084082,0.8852451297982645,15.983188401942355,0.008341441696526924
MYS_10_02,1,100.75,5.75,2,10,True,170.55253445340276,0.11088814357729816,2343.738655865016,0.852668851778125,161.98454562537162,0.08453786623126086
MYS_10_03,1,101.25,5.75,3,10,True,166.07995802850652,0.10798020850407394,2231.571803273036,0.8118617501979913,382.8755838078623,0.19981835157301114
MYS_10_04,1,101.75,5.75,4,10,True,133.86398205632867,0.08703434698090985,1933.3882469935354,0.7033804440951479,873.980458100726,0.45612032166655503
MYS_10_05,1,102.25,5.75,5,10,True,71.33032493025445,0.04637683830164611,1515.5285340376104,0.5513600979875032,1475.2539296488503,0.7699180121184497
MYS_10_06,1,102.75,5.75,6,10,True,73.48485887618347,0.047777651665716125,1269.044005400545,0.4616872671502824,1839.529453667808,0.9600292069978559
MYS_10_31,1,115.25,5.75,31,10,True,401.6433776505273,0.2611364801497623,2549.917758904861,0.9276782810972587,231.20678922926245,0.12066415684386912
MYS_10_32,1,115.75,5.75,32,10,True,431.70997278610616,0.2806848787060175,2406.8606059437693,0.8756330677588451,203.027551742196,0.10595773778405339
MYS_10_33,1,116.25,5.75,33,10,True,506.2855380453614,0.32917167495521554,2151.680966811933,0.7827968936610149,152.7547957559188,0.07972096621898224
MYS_10_34,1,116.75,5.75,34,10,True,732.3206685044147,0.47613293871001955,2043.415742901528,0.7434092324436784,118.782480207139,0.06199120652899921
MYS_10_35,1,117.25,5.75,35,10,True,1086.92082400918,0.706683326496181,2135.935696322913,0.7770686518729586,137.28721344823904,0.07164861339668412
MYS_10_36,1,117.75,5.75,36,10,True,1145.0359634319557,0.7444680474619554,2003.8356669922275,0.7290097183193451,180.765917686141,0.09433964770851912
MYS_10_37,1,118.25,5.75,37,10,True,924.9055312597839,0.6013458414702902,1680.7241172313545,0.6114594302608111,239.18743657178695,0.12482916465295686
MYS_10_38,1,118.75,5.75,38,10,True,665.9711294977785,0.43299445805809145,1395.2433062984978,0.5075994735827631,282.88202569020575,0.14763286679418278
MYS_11_00,1,99.75,6.25,0,11,True,0.0,0.0,2460.156009076881,0.8950223158223374,0.0,0.0
