region_id,native_cell_count,longitude_mean,latitude_mean,region_lon_index,region_lat_index,small_region_lt_4_cells,C1_scaled_loading,C1_raw_weight,C2_scaled_loading,C2_raw_weight,C3_scaled_loading,C3_raw_weight,C4_scaled_loading,C4_raw_weight,C5_scaled_loading,C5_raw_weight
MYS_06_32,1,115.75,3.75,32,6,True,391.08538391367586,4.708912027471295,451.138453306373,4.90828604889687,569.587369210203,7.631103670782974,229.4373965505704,2.654285881692686,1544.170570026915,16.490782435123904
MYS_07_02,1,100.75,4.25,2,7,True,960.8215876417946,11.568891388943307,417.3780227995676,4.540980072545587,131.89959278711723,1.7671379688215874,349.3110815883061,4.0410651712319465,942.1666015554073,10.061754022173522
MYS_07_03,1,101.25,4.25,3,7,True,872.960961051647,10.51099462698497,343.99065484049817,3.742541828856034,198.55301122747687,2.660133799883901,349.7234579897212,4.045835818374372,1039.1825319811007,11.097823891944024
MYS_07_04,1,101.75,4.25,4,7,True,652.8515642117522,7.860740158851706,292.6747462306253,3.1842361546880733,304.83567830883743,4.084066447880982,722.5103570879082,8.358485011716406,964.2643776325651,10.297744543338645
MYS_07_05,1,102.25,4.25,5,7,True,380.05512291375146,4.576100803055513,291.44064893605804,3.1708094505587487,414.2951287620206,5.5505603684070035,1379.9683962916672,15.964401124346544,700.88651067804,7.485032536984076
MYS_07_06,1,102.75,4.25,6,7,True,252.92897852857206,3.045422708387679,275.6811079793929,2.999349149518776,496.3698584466409,6.650164757182847,1777.4321967448343,20.56252928430512,431.74533937508784,4.610772020405238
MYS_07_07,1,103.25,4.25,7,7,True,299.5321206988971,3.6065536166505083,243.61007387760856,2.650423430370241,543.8130998349271,7.285790322430211,1844.1436464630324,21.334292134635565,181.3432793179912,1.9366335710262714
MYS_07_28,1,113.75,4.25,28,7,True,569.3683041521051,6.855549621037696,605.6999456839544,6.5898807149546705,901.463639030707,12.077449144322387,450.40375044553105,5.210573053227216,1193.8742550220613,12.749835398120096
MYS_07_29,1,114.25,4.25,29,7,True,468.2393806581794,5.637894286030638,419.2229764407806,4.561052757885663,950.9797500351139,12.740846187295048,428.5796883991333,4.958097647553011,1386.2627787716774,14.8044253182701
MYS_07_30,1,114.75,4.25,30,7,True,432.5596863573841,5.20828850545102,342.0219245485203,3.7211224810807884,882.9669252846529,11.829637574412303,360.2496901270922,4.16761034061746,1461.5822835507374,15.608790840150954
MYS_07_31,1,115.25,4.25,31,7,True,423.7084961961826,5.101714653494647,319.86653026125106,3.4800767180982146,710.6142720418759,9.520525687584703,260.5245768311753,3.013923259735624,1465.629454343913,15.652012110082865
MYS_07_32,1,115.75,4.25,32,7,True,421.9461526713011,5.080494937897496,347.18174016693644,3.7772601275818576,589.280782521377,7.894948142646052,203.21570479013033,2.3509357422637245,1483.1778918669363,15.839418521580201
MYS_07_33,1,116.25,4.25,33,7,True,416.3470494631541,5.013078241890989,431.6318768675099,4.696058835067258,502.3272506934026,6.729979514847847,192.50493999534515,2.2270264223169947,1517.9507373090237,16.21077090969472
MYS_07_34,1,116.75,4.25,34,7,True,419.21200314637986,5.04757407173276,546.0992293549805,5.941438175158362,430.2121528780216,5.763810288832698,220.99738579604724,2.556646169405733,1474.0060373800602,15.741468813299559
MYS_07_35,1,117.25,4.25,35,7,True,431.7103954134263,5.198062512597991,704.2839346513773,7.662452592051562,353.4160334511606,4.734926608225777,284.63098849331266,3.2928024184737246,1363.0877414703416,14.5569303164352
MYS_07_36,1,117.75,4.25,36,7,True,413.07986265272865,4.973739274237307,766.0662455248176,8.334630395353955,289.7087652255945,3.8814021189348997,309.89808760168785,3.585109189048102,1172.4198584830374,12.520715770749037
MYS_07_37,1,118.25,4.25,37,7,True,361.6032824045019,4.353929130891549,765.503806085966,8.328511179333168,216.8977113018068,2.905908751443561,310.6292013406176,3.593567203758556,851.664471739639,9.095247496485003
MYS_07_38,1,118.75,4.25,38,7,True,324.00158099504307,3.901181185549086,740.3936480178979,8.055318243488715,178.70908491054863,2.3942728149926205,308.80378175167374,3.572449524095419,683.8981796738314,7.3036077151644285
MYS_08_02,1,100.75,4.75,2,8,True,887.2133022545844,10.682601707358373,394.997074254095,4.29748032939197,91.63719369568514,1.2277184554865421,210.47063480864645,2.434865644757067,1295.7406008210799,13.837704690955686
MYS_08_03,1,101.25,4.75,3,8,True,738.6172680977423,8.893412744392323,301.75118295246614,3.282985767825689,163.33729053185843,2.1883276644314367,327.14643673702045,3.7846496749528438,1349.7543102954282,14.414537554335505
MYS_08_04,1,101.75,4.75,4,8,True,528.9205860403255,6.368533858918679,275.34751219151775,2.9957197015309176,234.17589034905873,3.1373948810161965,843.8369632336329,9.76207266834023,1164.0973272491071,12.43183630720255
MYS_08_05,1,102.25,4.75,5,8,True,330.30173518013726,3.9770389727162536,330.1737504211413,3.5922169813431677,286.2932052103907,3.8356418124766596,1635.1339817483622,18.91632797303825,751.7169840608573,8.027870416361472
MYS_08_06,1,102.75,4.75,6,8,True,251.05159320102393,3.0228178177097886,329.4046497742236,3.583849337335443,332.3233190167401,4.452334859798361,2083.9279834396134,24.1082783716512,402.6160751843355,4.299689574211118
MYS_08_07,1,103.25,4.75,7,8,True,307.5113828570065,3.70262891143821,268.53099129614816,2.921557470030702,365.9294290410991,4.9025760755107495,2114.689314115622,24.464146102644275,162.7208260042155,1.7377573380720488
MYS_08_08,1,103.75,4.75,8,8,True,339.67646025749656,4.089916511705944,223.79479075822633,2.4348375565060247,400.4935170665517,5.36565189717799,2134.2543304849983,24.690487350867407,1.2551743146108848e-10,1.340448195437573e-12
MYS_08_29,1,114.25,4.75,29,8,True,179.25392307396547,2.158329073532255,224.76214239633066,2.4453621272112858,896.958243753447,12.01708766108532,559.369025206647,6.4711565271573095,1673.0242670776204,17.866859874540143
MYS_08_30,1,114.75,4.75,30,8,True,236.2248118681398,2.8442941197683798,236.29403324618073,2.5708265352237007,814.466119864289,10.91189119176382,480.8615600894817,5.562929449092276,1644.566997419417,17.562953912504547
