target,depth_label,configuration,test_fold,validation_fold,alpha,validation_rmse_mm,validation_r_squared,selected_alpha
SM_100_200cm_mm,100–200 cm,STATIC_ONLY,2,3,100.0,53.64506149203711,0.22786754796308395,False
SM_100_200cm_mm,100–200 cm,STATIC_ONLY,2,3,300.0,52.40398443678737,0.26318080887660533,True
SM_100_200cm_mm,100–200 cm,STATIC_ONLY,2,3,1000.0,56.07912896638753,0.15620911456958297,False
SM_100_200cm_mm,100–200 cm,STATIC_ONLY,3,4,0.0,69.693791620435,-0.06021226299563587,False
SM_100_200cm_mm,100–200 cm,STATIC_ONLY,3,4,0.0001,69.69377246245983,-0.0602116801168191,False
SM_100_200cm_mm,100–200 cm,STATIC_ONLY,3,4,0.001,69.69360004262191,-0.06020643427365502,False
SM_100_200cm_mm,100–200 cm,STATIC_ONLY,3,4,0.01,69.69187603613392,-0.06015398239391101,False
SM_100_200cm_mm,100–200 cm,STATIC_ONLY,3,4,0.1,69.67465514616653,-0.05963011819375086,False
SM_100_200cm_mm,100–200 cm,STATIC_ONLY,3,4,1.0,69.5043496348773,-0.05445634880018302,False
SM_100_200cm_mm,100–200 cm,STATIC_ONLY,3,4,10.0,67.97844177332921,-0.0086652262669904,False
SM_100_200cm_mm,100–200 cm,STATIC_ONLY,3,4,30.0,65.5274386517921,0.06275955148222268,False
SM_100_200cm_mm,100–200 cm,STATIC_ONLY,3,4,100.0,62.58658650290219,0.14499792367488917,True
SM_100_200cm_mm,100–200 cm,STATIC_ONLY,3,4,300.0,65.99697924806708,0.04927972897707278,False
SM_100_200cm_mm,100–200 cm,STATIC_ONLY,3,4,1000.0,75.92158149848842,-0.25815784672141673,False
SM_100_200cm_mm,100–200 cm,STATIC_ONLY,4,0,0.0,43.93733788527189,-0.5661934957116932,True
SM_100_200cm_mm,100–200 cm,STATIC_ONLY,4,0,0.0001,43.93734467419775,-0.5661939797088067,False
SM_100_200cm_mm,100–200 cm,STATIC_ONLY,4,0,0.001,43.937405774529026,-0.5661983356860849,False
SM_100_200cm_mm,100–200 cm,STATIC_ONLY,4,0,0.01,43.9380167776853,-0.5662418957808781,False
SM_100_200cm_mm,100–200 cm,STATIC_ONLY,4,0,0.1,43.94412679209815,-0.5666775288223256,False
SM_100_200cm_mm,100–200 cm,STATIC_ONLY,4,0,1.0,44.005223732671055,-0.5710369621127314,False
SM_100_200cm_mm,100–200 cm,STATIC_ONLY,4,0,10.0,44.61452947850249,-0.6148439856394059,False
SM_100_200cm_mm,100–200 cm,STATIC_ONLY,4,0,30.0,45.93830955689105,-0.7120953825444307,False
SM_100_200cm_mm,100–200 cm,STATIC_ONLY,4,0,100.0,49.97339098953636,-1.0260752711795202,False
SM_100_200cm_mm,100–200 cm,STATIC_ONLY,4,0,300.0,57.04620641894068,-1.6401674610618824,False
SM_100_200cm_mm,100–200 cm,STATIC_ONLY,4,0,1000.0,65.00551711215732,-2.4282964654694665,False
SM_100_200cm_mm,100–200 cm,FULL,0,1,0.0,38.058738274076276,0.4944372303448882,True
SM_100_200cm_mm,100–200 cm,FULL,0,1,0.0001,38.05874905265791,0.49443694398487714,False
SM_100_200cm_mm,100–200 cm,FULL,0,1,0.001,38.05884606242795,0.49443436667377094,False
SM_100_200cm_mm,100–200 cm,FULL,0,1,0.01,38.05981641052253,0.4944085865488548,False
SM_100_200cm_mm,100–200 cm,FULL,0,1,0.1,38.06954434048943,0.49415009941561605,False
SM_100_200cm_mm,100–200 cm,FULL,0,1,1.0,38.16873656155403,0.4915106276467385,False
SM_100_200cm_mm,100–200 cm,FULL,0,1,10.0,39.11862531778295,0.46588659128673815,False
SM_100_200cm_mm,100–200 cm,FULL,0,1,30.0,40.45504717495225,0.42876904288047923,False
SM_100_200cm_mm,100–200 cm,FULL,0,1,100.0,42.080248993445736,0.3819509924409976,False
SM_100_200cm_mm,100–200 cm,FULL,0,1,300.0,43.40552885665963,0.3424081596329478,False
SM_100_200cm_mm,100–200 cm,FULL,0,1,1000.0,47.112349103340215,0.22529594273463915,False
SM_100_200cm_mm,100–200 cm,FULL,1,2,0.0,48.2806413707294,0.11464105502779953,False
SM_100_200cm_mm,100–200 cm,FULL,1,2,0.0001,48.28062956421642,0.11464148803781371,False
SM_100_200cm_mm,100–200 cm,FULL,1,2,0.001,48.280523308574324,0.11464538501407529,False
SM_100_200cm_mm,100–200 cm,FULL,1,2,0.01,48.27946104650519,0.11468434350974333,False
SM_100_200cm_mm,100–200 cm,FULL,1,2,0.1,48.268867702796,0.11507280783557283,False
SM_100_200cm_mm,100–200 cm,FULL,1,2,1.0,48.16571301466478,0.11885109606164468,False
SM_100_200cm_mm,100–200 cm,FULL,1,2,10.0,47.320178008747625,0.14951617701373943,False
SM_100_200cm_mm,100–200 cm,FULL,1,2,30.0,46.0148526931275,0.19579014624576319,False
SM_100_200cm_mm,100–200 cm,FULL,1,2,100.0,43.66622847029039,0.2757897229413099,False
SM_100_200cm_mm,100–200 cm,FULL,1,2,300.0,42.23534352118262,0.32247491447968146,True
SM_100_200cm_mm,100–200 cm,FULL,1,2,1000.0,44.23358029621822,0.25684825186768345,False
SM_100_200cm_mm,100–200 cm,FULL,2,3,0.0,45.023635911667434,0.4561070386374714,False
SM_100_200cm_mm,100–200 cm,FULL,2,3,0.0001,45.0236358804803,0.45610703939096287,False
SM_100_200cm_mm,100–200 cm,FULL,2,3,0.001,45.023635598656234,0.45610704619992537,False
SM_100_200cm_mm,100–200 cm,FULL,2,3,0.01,45.023632667557436,0.4561071170162381,False
SM_100_200cm_mm,100–200 cm,FULL,2,3,0.1,45.02359206067361,0.4561080980914577,False
SM_100_200cm_mm,100–200 cm,FULL,2,3,1.0,45.02205041982062,0.4561453439699861,False
SM_100_200cm_mm,100–200 cm,FULL,2,3,10.0,44.90731057334704,0.4589138666323139,False
SM_100_200cm_mm,100–200 cm,FULL,2,3,30.0,44.389849366238906,0.47131175594743846,False
SM_100_200cm_mm,100–200 cm,FULL,2,3,100.0,43.45747948259549,0.4932877793291738,True
SM_100_200cm_mm,100–200 cm,FULL,2,3,300.0,45.14612986083126,0.45314351845769485,False
SM_100_200cm_mm,100–200 cm,FULL,2,3,1000.0,51.24160220973237,0.29550532897646387,False
SM_100_200cm_mm,100–200 cm,FULL,3,4,0.0,69.60632187850995,-0.05755267751342075,False
SM_100_200cm_mm,100–200 cm,FULL,3,4,0.0001,69.60629669469294,-0.05755191226085277,False
SM_100_200cm_mm,100–200 cm,FULL,3,4,0.001,69.60607004458173,-0.057545025129094096,False
SM_100_200cm_mm,100–200 cm,FULL,3,4,0.01,69.6038039632516,-0.057476167800244005,False
SM_100_200cm_mm,100–200 cm,FULL,3,4,0.1,69.58118498503487,-0.056788988577615385,False
SM_100_200cm_mm,100–200 cm,FULL,3,4,1.0,69.35904262112615,-0.050052027578009195,False
SM_100_200cm_mm,100–200 cm,FULL,3,4,10.0,67.45171857397715,0.006905270833189148,False
SM_100_200cm_mm,100–200 cm,FULL,3,4,30.0,64.48886237930724,0.09223367103402502,False
SM_100_200cm_mm,100–200 cm,FULL,3,4,100.0,60.28705709374405,0.20667195586078813,True
SM_100_200cm_mm,100–200 cm,FULL,3,4,300.0,61.57952770002071,0.17229163276149118,False
SM_100_200cm_mm,100–200 cm,FULL,3,4,1000.0,71.67906481500246,-0.12147423181066253,False
SM_100_200cm_mm,100–200 cm,FULL,4,0,0.0,36.49300751233598,-0.0804315288513262,True
SM_100_200cm_mm,100–200 cm,FULL,4,0,0.0001,36.49302181933134,-0.08043237601262931,False
SM_100_200cm_mm,100–200 cm,FULL,4,0,0.001,36.49315058723949,-0.08044000077240443,False
SM_100_200cm_mm,100–200 cm,FULL,4,0,0.01,36.494438755195766,-0.08051627879880474,False
SM_100_200cm_mm,100–200 cm,FULL,4,0,0.1,36.50736814046122,-0.08128203306029635,False
SM_100_200cm_mm,100–200 cm,FULL,4,0,1.0,36.64038730993222,-0.08917596126759086,False
SM_100_200cm_mm,100–200 cm,FULL,4,0,10.0,37.938825324929205,-0.16773876104337093,False
SM_100_200cm_mm,100–200 cm,FULL,4,0,30.0,40.02983177842631,-0.3000063275957423,False
SM_100_200cm_mm,100–200 cm,FULL,4,0,100.0,45.00563104685562,-0.6432802937436826,False
SM_100_200cm_mm,100–200 cm,FULL,4,0,300.0,53.711478436849056,-1.3405188844306077,False
SM_100_200cm_mm,100–200 cm,FULL,4,0,1000.0,63.77327477329434,-2.2995550115738266,False
SM_100_200cm_mm,100–200 cm,ONLY_C1,0,1,0.0,49.28349412952935,0.1522470811236022,False
SM_100_200cm_mm,100–200 cm,ONLY_C1,0,1,0.0001,49.28348969506506,0.1522472336829913,False
SM_100_200cm_mm,100–200 cm,ONLY_C1,0,1,0.001,49.28344978522571,0.1522486067052029,False
SM_100_200cm_mm,100–200 cm,ONLY_C1,0,1,0.01,49.283050720416604,0.1522623357107704,False
SM_100_200cm_mm,100–200 cm,ONLY_C1,0,1,0.1,49.27906342470944,0.15239950433007143,False
SM_100_200cm_mm,100–200 cm,ONLY_C1,0,1,1.0,49.23951980696154,0.15375925996930084,False
SM_100_200cm_mm,100–200 cm,ONLY_C1,0,1,10.0,48.8723099395982,0.1663340872746245,False
SM_100_200cm_mm,100–200 cm,ONLY_C1,0,1,30.0,48.18779626458944,0.18952347075404286,False
SM_100_200cm_mm,100–200 cm,ONLY_C1,0,1,100.0,46.63643083085805,0.2408686570150198,False
SM_100_200cm_mm,100–200 cm,ONLY_C1,0,1,300.0,45.64156755251987,0.27291126657648024,True
SM_100_200cm_mm,100–200 cm,ONLY_C1,0,1,1000.0,48.614650395345116,0.17510125015248335,False
SM_100_200cm_mm,100–200 cm,ONLY_C1,1,2,0.0,45.4468519195344,0.21552171142470955,False
SM_100_200cm_mm,100–200 cm,ONLY_C1,1,2,0.0001,45.44684301457568,0.2155220188495719,False
SM_100_200cm_mm,100–200 cm,ONLY_C1,1,2,0.001,45.44676287128677,0.21552478562437394,False
SM_100_200cm_mm,100–200 cm,ONLY_C1,1,2,0.01,45.44596157099818,0.2155524485263869,False
SM_100_200cm_mm,100–200 cm,ONLY_C1,1,2,0.1,45.437961808427254,0.21582859371604157,False
SM_100_200cm_mm,100–200 cm,ONLY_C1,1,2,1.0,45.359268812468095,0.218542419724295,False
SM_100_200cm_mm,100–200 cm,ONLY_C1,1,2,10.0,44.68611633554087,0.24156469413521753,False
SM_100_200cm_mm,100–200 cm,ONLY_C1,1,2,30.0,43.70991852523392,0.2743397870558376,False
SM_100_200cm_mm,100–200 cm,ONLY_C1,1,2,100.0,42.699771090600024,0.30749261107700576,True
SM_100_200cm_mm,100–200 cm,ONLY_C1,1,2,300.0,43.87494590840392,0.26884996341348766,False
SM_100_200cm_mm,100–200 cm,ONLY_C1,1,2,1000.0,47.43424629083515,0.1454109449127461,False
SM_100_200cm_mm,100–200 cm,ONLY_C1,2,3,0.0,55.14917935292066,0.18396193088367774,False
SM_100_200cm_mm,100–200 cm,ONLY_C1,2,3,0.0001,55.14916037428067,0.18396249253446761,False
SM_100_200cm_mm,100–200 cm,ONLY_C1,2,3,0.001,55.14898956871063,0.1839675473180704,False
SM_100_200cm_mm,100–200 cm,ONLY_C1,2,3,0.01,55.14728172979493,0.18401808787777785,False
SM_100_200cm_mm,100–200 cm,ONLY_C1,2,3,0.1,55.130224992672225,0.18452276684502622,False
SM_100_200cm_mm,100–200 cm,ONLY_C1,2,3,1.0,54.96179675865819,0.1894978810355099,False
SM_100_200cm_mm,100–200 cm,ONLY_C1,2,3,10.0,53.46846146160784,0.23294291422566626,False
SM_100_200cm_mm,100–200 cm,ONLY_C1,2,3,30.0,51.071517058805505,0.30017439522483924,False
SM_100_200cm_mm,100–200 cm,ONLY_C1,2,3,100.0,47.48666256319619,0.3949718151274483,True
SM_100_200cm_mm,100–200 cm,ONLY_C1,2,3,300.0,47.541663488184184,0.39356946847072805,False
SM_100_200cm_mm,100–200 cm,ONLY_C1,2,3,1000.0,53.136832458995976,0.24242848759536262,False
SM_100_200cm_mm,100–200 cm,ONLY_C1,3,4,0.0,68.81573809402326,-0.0336658843726223,False
SM_100_200cm_mm,100–200 cm,ONLY_C1,3,4,0.0001,68.81571489497234,-0.03366518743717983,False
SM_100_200cm_mm,100–200 cm,ONLY_C1,3,4,0.001,68.81550610658081,-0.03365891512089858,False
SM_100_200cm_mm,100–200 cm,ONLY_C1,3,4,0.01,68.81341852624084,-0.03359620212432457,False
SM_100_200cm_mm,100–200 cm,ONLY_C1,3,4,0.1,68.79257304544511,-0.03297008742653684,False
SM_100_200cm_mm,100–200 cm,ONLY_C1,3,4,1.0,68.58711598262435,-0.026809129508708285,False
SM_100_200cm_mm,100–200 cm,ONLY_C1,3,4,10.0,66.80146943275372,0.025960274330854904,False
SM_100_200cm_mm,100–200 cm,ONLY_C1,3,4,30.0,64.13884204331089,0.10206093076679001,False
SM_100_200cm_mm,100–200 cm,ONLY_C1,3,4,100.0,61.44417904968872,0.17592615538023937,True
SM_100_200cm_mm,100–200 cm,ONLY_C1,3,4,300.0,65.32148731841751,0.06864174635716225,False
SM_100_200cm_mm,100–200 cm,ONLY_C1,3,4,1000.0,75.41052927781722,-0.24127673641942038,False
SM_100_200cm_mm,100–200 cm,ONLY_C1,4,0,0.0,43.07386406864244,-0.5052394864166609,True
SM_100_200cm_mm,100–200 cm,ONLY_C1,4,0,0.0001,43.073879705592184,-0.5052405793001984,False
SM_100_200cm_mm,100–200 cm,ONLY_C1,4,0,0.001,43.07402043744056,-0.5052504152210155,False
SM_100_200cm_mm,100–200 cm,ONLY_C1,4,0,0.01,43.07542768668502,-0.5053487713572835,False
SM_100_200cm_mm,100–200 cm,ONLY_C1,4,0,0.1,43.089493255919336,-0.5063320254046682,False
SM_100_200cm_mm,100–200 cm,ONLY_C1,4,0,1.0,43.22945742183858,-0.5161337150875454,False
SM_100_200cm_mm,100–200 cm,ONLY_C1,4,0,10.0,44.56132507237654,-0.6109947649113823,False
SM_100_200cm_mm,100–200 cm,ONLY_C1,4,0,30.0,47.12221887932274,-0.8014798157852148,False
SM_100_200cm_mm,100–200 cm,ONLY_C1,4,0,100.0,53.1980126881876,-1.2959834516231137,False
SM_100_200cm_mm,100–200 cm,ONLY_C1,4,0,300.0,60.85056265254395,-2.0040498325668117,False
SM_100_200cm_mm,100–200 cm,ONLY_C1,4,0,1000.0,67.33271140426828,-2.678155982428785,False
SM_100_200cm_mm,100–200 cm,ONLY_C2,0,1,0.0,57.530627891587955,-0.15521957534080877,False
SM_100_200cm_mm,100–200 cm,ONLY_C2,0,1,0.0001,57.530615214693704,-0.155219066234779,False
SM_100_200cm_mm,100–200 cm,ONLY_C2,0,1,0.001,57.53050112383312,-0.1552144843332557,False
SM_100_200cm_mm,100–200 cm,ONLY_C2,0,1,0.01,57.52936033278971,-0.15516867053900474,False
SM_100_200cm_mm,100–200 cm,ONLY_C2,0,1,0.1,57.517964167378715,-0.15471105414022257,False
SM_100_200cm_mm,100–200 cm,ONLY_C2,0,1,1.0,57.40516588107481,-0.1501864951051839,False
SM_100_200cm_mm,100–200 cm,ONLY_C2,0,1,10.0,56.38337011216074,-0.10960491795023763,False
SM_100_200cm_mm,100–200 cm,ONLY_C2,0,1,30.0,54.651262806052394,-0.04247755814295662,False
SM_100_200cm_mm,100–200 cm,ONLY_C2,0,1,100.0,51.6536205361675,0.0687466521566058,False
SM_100_200cm_mm,100–200 cm,ONLY_C2,0,1,300.0,50.48113512276238,0.11054386418377982,True
SM_100_200cm_mm,100–200 cm,ONLY_C2,0,1,1000.0,52.845446695646835,0.025276452087413137,False
SM_100_200cm_mm,100–200 cm,ONLY_C2,1,2,0.0,43.41267587467074,0.2841757128356096,False
SM_100_200cm_mm,100–200 cm,ONLY_C2,1,2,0.0001,43.41267526865283,0.28417573282066344,False
SM_100_200cm_mm,100–200 cm,ONLY_C2,1,2,0.001,43.4126698149351,0.28417591267151265,False
SM_100_200cm_mm,100–200 cm,ONLY_C2,1,2,0.01,43.41261532164739,0.2841777097313859,False
SM_100_200cm_mm,100–200 cm,ONLY_C2,1,2,0.1,43.41207476868285,0.2841955357687821,False
SM_100_200cm_mm,100–200 cm,ONLY_C2,1,2,1.0,43.40709833128112,0.2843596353635405,False
SM_100_200cm_mm,100–200 cm,ONLY_C2,1,2,10.0,43.392705130700165,0.2848341498083862,True
SM_100_200cm_mm,100–200 cm,ONLY_C2,1,2,30.0,43.49652809190201,0.2814077921532423,False
SM_100_200cm_mm,100–200 cm,ONLY_C2,1,2,100.0,44.197781418042574,0.2580506520902388,False
SM_100_200cm_mm,100–200 cm,ONLY_C2,1,2,300.0,45.78470450304771,0.20381471067205303,False
SM_100_200cm_mm,100–200 cm,ONLY_C2,1,2,1000.0,48.190125824309334,0.1179576483942465,False
SM_100_200cm_mm,100–200 cm,ONLY_C2,2,3,0.0,61.10684197782753,-0.00187142633929116,False
SM_100_200cm_mm,100–200 cm,ONLY_C2,2,3,0.0001,61.106822272261866,-0.0018707801779329625,False
SM_100_200cm_mm,100–200 cm,ONLY_C2,2,3,0.001,61.10664492507498,-0.0018649648303159516,False
SM_100_200cm_mm,100–200 cm,ONLY_C2,2,3,0.01,61.10487174068151,-0.0018068217086575356,False
SM_100_200cm_mm,100–200 cm,ONLY_C2,2,3,0.1,61.08716859711768,-0.0012264240940300652,False
SM_100_200cm_mm,100–200 cm,ONLY_C2,2,3,1.0,60.91296085570751,0.0044760070854826806,False
SM_100_200cm_mm,100–200 cm,ONLY_C2,2,3,10.0,59.413732609135245,0.052877866913115246,False
SM_100_200cm_mm,100–200 cm,ONLY_C2,2,3,30.0,57.1539645937532,0.1235542612779249,False
SM_100_200cm_mm,100–200 cm,ONLY_C2,2,3,100.0,53.970739887719226,0.21846387958968905,False
SM_100_200cm_mm,100–200 cm,ONLY_C2,2,3,300.0,53.4434340526302,0.23366083121516468,True
SM_100_200cm_mm,100–200 cm,ONLY_C2,2,3,1000.0,56.56550007768928,0.14150934348657085,False
SM_100_200cm_mm,100–200 cm,ONLY_C2,3,4,0.0,69.96600237891181,-0.06851041375864919,False
SM_100_200cm_mm,100–200 cm,ONLY_C2,3,4,0.0001,69.9659841628727,-0.0685098573734253,False
SM_100_200cm_mm,100–200 cm,ONLY_C2,3,4,0.001,69.96582022049536,-0.06850484997324102,False
SM_100_200cm_mm,100–200 cm,ONLY_C2,3,4,0.01,69.96418099218607,-0.06845478258676674,False
SM_100_200cm_mm,100–200 cm,ONLY_C2,3,4,0.1,69.9478082363967,-0.06795476952031598,False
SM_100_200cm_mm,100–200 cm,ONLY_C2,3,4,1.0,69.7860144980277,-0.06301998847036439,False
SM_100_200cm_mm,100–200 cm,ONLY_C2,3,4,10.0,68.3443073485254,-0.019551882809920818,False
SM_100_200cm_mm,100–200 cm,ONLY_C2,3,4,30.0,66.03131645377287,0.04829018156896958,False
SM_100_200cm_mm,100–200 cm,ONLY_C2,3,4,100.0,62.92883245733057,0.1356214391448497,True
SM_100_200cm_mm,100–200 cm,ONLY_C2,3,4,300.0,64.99295252351904,0.07798673013662494,False
SM_100_200cm_mm,100–200 cm,ONLY_C2,3,4,1000.0,74.31150793524482,-0.20536003103461842,False
SM_100_200cm_mm,100–200 cm,ONLY_C2,4,0,0.0,45.112220513139064,-0.6510732646194792,False
SM_100_200cm_mm,100–200 cm,ONLY_C2,4,0,0.0001,45.11221509448225,-0.6510728679819939,False
SM_100_200cm_mm,100–200 cm,ONLY_C2,4,0,0.001,45.11216632931357,-0.6510692984475237,False
SM_100_200cm_mm,100–200 cm,ONLY_C2,4,0,0.01,45.11167894908021,-0.6510336231847924,False
SM_100_200cm_mm,100–200 cm,ONLY_C2,4,0,0.1,45.10683223286379,-0.6506788741815754,False
SM_100_200cm_mm,100–200 cm,ONLY_C2,4,0,1.0,45.061015598463186,-0.6473272692282779,False
SM_100_200cm_mm,100–200 cm,ONLY_C2,4,0,10.0,44.81940974605473,-0.6297095167081477,True
SM_100_200cm_mm,100–200 cm,ONLY_C2,4,0,30.0,45.10353198570721,-0.6504373387554616,False
SM_100_200cm_mm,100–200 cm,ONLY_C2,4,0,100.0,48.23082332389197,-0.8872406713853633,False
SM_100_200cm_mm,100–200 cm,ONLY_C2,4,0,300.0,55.4863222278044,-1.4977548757552697,False
SM_100_200cm_mm,100–200 cm,ONLY_C2,4,0,1000.0,64.2049887601371,-2.3443789763959204,False
SM_100_200cm_mm,100–200 cm,ONLY_C3,0,1,0.0,55.59101251367637,-0.07863741303388716,False
SM_100_200cm_mm,100–200 cm,ONLY_C3,0,1,0.0001,55.5910055558394,-0.07863714302683178,False
SM_100_200cm_mm,100–200 cm,ONLY_C3,0,1,0.001,55.590942935811135,-0.07863471298442937,False
SM_100_200cm_mm,100–200 cm,ONLY_C3,0,1,0.01,55.59031678546532,-0.07861041464879226,False
SM_100_200cm_mm,100–200 cm,ONLY_C3,0,1,0.1,55.58406027164198,-0.07836763994962648,False
SM_100_200cm_mm,100–200 cm,ONLY_C3,0,1,1.0,55.5219900805939,-0.07596057891258035,False
SM_100_200cm_mm,100–200 cm,ONLY_C3,0,1,10.0,54.94710313552096,-0.05379446569376545,False
SM_100_200cm_mm,100–200 cm,ONLY_C3,0,1,30.0,53.91131645148442,-0.014439579582560258,False
SM_100_200cm_mm,100–200 cm,ONLY_C3,0,1,100.0,51.812292581455495,0.06301652807661962,False
SM_100_200cm_mm,100–200 cm,ONLY_C3,0,1,300.0,50.386938520180145,0.11386017538372595,True
SM_100_200cm_mm,100–200 cm,ONLY_C3,0,1,1000.0,52.0411067479842,0.05472241527957322,False
SM_100_200cm_mm,100–200 cm,ONLY_C3,1,2,0.0,44.128855048150974,0.26036298530146873,True
SM_100_200cm_mm,100–200 cm,ONLY_C3,1,2,0.0001,44.12885553200615,0.26036296908182277,False
SM_100_200cm_mm,100–200 cm,ONLY_C3,1,2,0.001,44.12885988679072,0.2603628231020527,False
SM_100_200cm_mm,100–200 cm,ONLY_C3,1,2,0.01,44.1289034433521,0.2603613630113968,False
SM_100_200cm_mm,100–200 cm,ONLY_C3,1,2,0.1,44.129339877945014,0.26034673289559906,False
SM_100_200cm_mm,100–200 cm,ONLY_C3,1,2,1.0,44.13378857796273,0.2601975957741378,False
SM_100_200cm_mm,100–200 cm,ONLY_C3,1,2,10.0,44.18450506977759,0.2584963259756332,False
SM_100_200cm_mm,100–200 cm,ONLY_C3,1,2,30.0,44.309292435289244,0.2543020522848375,False
SM_100_200cm_mm,100–200 cm,ONLY_C3,1,2,100.0,44.590419559655416,0.24480964372651381,False
SM_100_200cm_mm,100–200 cm,ONLY_C3,1,2,300.0,44.77439201232124,0.23856521575837697,False
SM_100_200cm_mm,100–200 cm,ONLY_C3,1,2,1000.0,46.244290215755235,0.18775031046043955,False
SM_100_200cm_mm,100–200 cm,ONLY_C3,2,3,0.0,61.307680304063865,-0.008467900208626311,False
SM_100_200cm_mm,100–200 cm,ONLY_C3,2,3,0.0001,61.30766374005522,-0.008467355276288835,False
SM_100_200cm_mm,100–200 cm,ONLY_C3,2,3,0.001,61.30751466548256,-0.008462450941395527,False
SM_100_200cm_mm,100–200 cm,ONLY_C3,2,3,0.01,61.30602406874039,-0.008413413149599425,False
SM_100_200cm_mm,100–200 cm,ONLY_C3,2,3,0.1,61.291132986083426,-0.007923590363134503,False
SM_100_200cm_mm,100–200 cm,ONLY_C3,2,3,1.0,61.143697078078596,-0.003080299375019857,False
SM_100_200cm_mm,100–200 cm,ONLY_C3,2,3,10.0,59.80445467464569,0.04037980236964134,False
SM_100_200cm_mm,100–200 cm,ONLY_C3,2,3,30.0,57.52009801453165,0.11228911376805373,False
SM_100_200cm_mm,100–200 cm,ONLY_C3,2,3,100.0,53.51926381780591,0.2314846033320057,False
SM_100_200cm_mm,100–200 cm,ONLY_C3,2,3,300.0,51.84667572950341,0.27876940313070053,True
SM_100_200cm_mm,100–200 cm,ONLY_C3,2,3,1000.0,55.03768585319271,0.18725811670239612,False
SM_100_200cm_mm,100–200 cm,ONLY_C3,3,4,0.0,70.53854599310449,-0.08606956811860922,False
SM_100_200cm_mm,100–200 cm,ONLY_C3,3,4,0.0001,70.53852719973625,-0.08606898940232499,False
SM_100_200cm_mm,100–200 cm,ONLY_C3,3,4,0.001,70.53835806118936,-0.08606378101712786,False
SM_100_200cm_mm,100–200 cm,ONLY_C3,3,4,0.01,70.53666685067853,-0.08601170323949048,False
SM_100_200cm_mm,100–200 cm,ONLY_C3,3,4,0.1,70.51977222848626,-0.0854915323565748,False
SM_100_200cm_mm,100–200 cm,ONLY_C3,3,4,1.0,70.35256150049727,-0.08034997736516236,False
SM_100_200cm_mm,100–200 cm,ONLY_C3,3,4,10.0,68.8420604035176,-0.03445679871151386,False
SM_100_200cm_mm,100–200 cm,ONLY_C3,3,4,30.0,66.3454234361268,0.039214193631706196,False
SM_100_200cm_mm,100–200 cm,ONLY_C3,3,4,100.0,62.8721081948281,0.1371790443319313,True
SM_100_200cm_mm,100–200 cm,ONLY_C3,3,4,300.0,65.08884020076152,0.07526412944676608,False
SM_100_200cm_mm,100–200 cm,ONLY_C3,3,4,1000.0,74.71777545811652,-0.21857567583265847,False
SM_100_200cm_mm,100–200 cm,ONLY_C3,4,0,0.0,45.71765154486293,-0.6956872803201153,True
SM_100_200cm_mm,100–200 cm,ONLY_C3,4,0,0.0001,45.717659140838904,-0.695687843796168,False
SM_100_200cm_mm,100–200 cm,ONLY_C3,4,0,0.001,45.7177275043603,-0.6956929150653905,False
SM_100_200cm_mm,100–200 cm,ONLY_C3,4,0,0.01,45.718411113598755,-0.6957436262477781,False
SM_100_200cm_mm,100–200 cm,ONLY_C3,4,0,0.1,45.72524460968159,-0.6962505871486182,False
SM_100_200cm_mm,100–200 cm,ONLY_C3,4,0,1.0,45.793321183721616,-0.7013051643414885,False
SM_100_200cm_mm,100–200 cm,ONLY_C3,4,0,10.0,46.449434199713004,-0.7504059969769412,False
SM_100_200cm_mm,100–200 cm,ONLY_C3,4,0,30.0,47.767040022816815,-0.851120100104076,False
SM_100_200cm_mm,100–200 cm,ONLY_C3,4,0,100.0,51.32522007240562,-1.1371724964489407,False
SM_100_200cm_mm,100–200 cm,ONLY_C3,4,0,300.0,57.18418032555808,-1.6529541041943903,False
SM_100_200cm_mm,100–200 cm,ONLY_C3,4,0,1000.0,64.39359761898267,-2.36405676171483,False
SM_100_200cm_mm,100–200 cm,ONLY_C4,0,1,0.0,53.854032396319155,-0.012284917321973898,False
SM_100_200cm_mm,100–200 cm,ONLY_C4,0,1,0.0001,53.85402647323443,-0.0122846946515911,False
SM_100_200cm_mm,100–200 cm,ONLY_C4,0,1,0.001,53.85397316582954,-0.012282690632693605,False
SM_100_200cm_mm,100–200 cm,ONLY_C4,0,1,0.01,53.85344012717983,-0.012262651883593323,False
SM_100_200cm_mm,100–200 cm,ONLY_C4,0,1,0.1,53.848113278800284,-0.012062408297514704,False
SM_100_200cm_mm,100–200 cm,ONLY_C4,0,1,1.0,53.79519680130644,-0.010074280569976946,False
SM_100_200cm_mm,100–200 cm,ONLY_C4,0,1,10.0,53.299495423648516,0.008454821962072256,False
SM_100_200cm_mm,100–200 cm,ONLY_C4,0,1,30.0,52.386473894340554,0.04213424670313237,False
SM_100_200cm_mm,100–200 cm,ONLY_C4,0,1,100.0,50.55645680704608,0.10788761189688612,False
SM_100_200cm_mm,100–200 cm,ONLY_C4,0,1,300.0,49.87600287631641,0.13174039932383852,True
SM_100_200cm_mm,100–200 cm,ONLY_C4,0,1,1000.0,52.495300029405165,0.038150428228068245,False
SM_100_200cm_mm,100–200 cm,ONLY_C4,1,2,0.0,42.25614444446696,0.3218073873996492,False
SM_100_200cm_mm,100–200 cm,ONLY_C4,1,2,0.0001,42.256140207854145,0.321807523391203,False
