component_count,run_index,random_seed,rss,relative_frobenius_error,explained_variance,iterations,converged,convergence_warning,mean_component_stability,minimum_component_stability
4,35,20300840,18829.48542471109,0.038802361250870526,0.994883384451013,5000,False,True,0.9154929895333546,0.7903332895891735
4,36,20300841,18906.19553269035,0.03888132007164237,0.9948625396895977,5000,False,True,0.908160227104019,0.7984545273621271
4,37,20300842,18822.22698701384,0.038794881713783196,0.9948853568169245,5000,False,True,0.9560879396111442,0.9262071438710275
4,38,20300843,18785.449794547563,0.03875696206531307,0.9948953504386607,5000,False,True,0.9841355040462703,0.973371467945698
4,39,20300844,18874.357649653382,0.038848568360414164,0.994871191131935,5000,False,True,0.9505632062405386,0.8531676379450804
4,40,20300845,18864.47636872331,0.03883839784546836,0.9948738762141086,5000,False,True,0.9129683488906517,0.7592967331086066
4,41,20300846,18891.83056892892,0.03886654621388793,0.9948664431418315,5000,False,True,0.9528972283664744,0.9232264346457056
4,42,20300847,18976.026963026485,0.038953059403542135,0.9948435641002915,5000,False,True,0.9385283381138037,0.8479769279600444
4,43,20300848,18860.666598935502,0.03883447584882357,0.9948749114589331,5000,False,True,0.8697776798360807,0.7164470323182093
4,44,20300849,18963.215229129968,0.03893990753313578,0.9948470454868183,3990,True,False,0.9387739669512467,0.803415946142263
4,45,20300850,18863.886868751833,0.03883779100611481,0.9948740364014239,5000,False,True,0.9435322411513787,0.8627608445665815
4,46,20300851,18783.06733367975,0.03875450431545015,0.9948959978348081,3990,True,False,0.9815357451765621,0.9546278989121793
4,47,20300852,18899.960101876957,0.03887490784095376,0.9948642340695308,5000,False,True,0.8688173551754544,0.7362677804189232
4,48,20300853,18870.094025350645,0.038844180262594064,0.9948723497045625,5000,False,True,0.9191456244679446,0.8419764960263042
4,49,20300854,18877.497655563795,0.03885179971968727,0.9948703378848758,5000,False,True,0.8916637569514245,0.7839358311398635
4,50,20300855,18896.200377985388,0.038871041002386676,0.9948652557151727,5000,False,True,0.9452259267130333,0.906077090540372
4,51,20300856,18865.718213482443,0.03883967618646594,0.9948735387623907,5000,False,True,0.9670592976907524,0.9434561694644902
4,52,20300857,18910.693762604842,0.038885945188180455,0.9948613173665971,5000,False,True,0.8801375079993615,0.7979077183782427
4,53,20300858,18818.222827010977,0.03879075496575544,0.9948864448842226,5000,False,True,0.9083526674569662,0.8464654379986147
4,54,20300859,19053.718059709427,0.03903271819306432,0.9948224527706753,5000,False,True,0.9337052389608035,0.8505804473717669
4,55,20300860,18820.986318091615,0.038793603108512605,0.9948856939491273,5000,False,True,0.9761119754142707,0.9490215970529272
4,56,20300861,18801.34793752637,0.03877335862278795,0.9948910303691669,5000,False,True,0.968159494935159,0.9172622752379997
4,57,20300862,18837.25078102664,0.038810361551856194,0.9948812743379658,5000,False,True,0.9572072492812278,0.9301721030624511
4,58,20300863,18893.24450717257,0.03886800064858839,0.9948660589264247,5000,False,True,0.895708507567499,0.7631490453777784
4,59,20300864,18961.131100423485,0.038937767653160496,0.9948476118159083,5000,False,True,0.9803936940803049,0.9634255082337806
4,60,20300865,18823.411466636993,0.038796102372316135,0.9948850349532772,5000,False,True,0.9671684898564405,0.8975486131863414
4,61,20300866,18784.03969806584,0.03875550742669494,0.9948957336101293,5000,False,True,0.9754342762253195,0.957837026581711
4,62,20300867,19007.860138797292,0.038985718505091214,0.9948349139370795,5000,False,True,0.9213842530771807,0.7525876182868196
4,63,20300868,18856.442205563246,0.03883012655160716,0.9948760593711743,5000,False,True,0.9577946466337846,0.9136669500080605
4,64,20300869,18889.51829432141,0.03886416759637766,0.9948670714659701,5000,False,True,0.9626423696857894,0.9371314244334453
4,65,20300870,18782.179054226242,0.038753587925269756,0.9948962392107331,3890,True,False,0.9952127890423202,0.9865229657795571
4,66,20300871,18784.7123552742,0.0387562013386136,0.994895550826147,5000,False,True,0.9762029040203689,0.9222392830699161
4,67,20300872,18792.023425021125,0.03876374262327653,0.9948935641583064,5000,False,True,0.9754846004097969,0.9484604638823825
4,68,20300873,18910.751541006277,0.03888600459282376,0.9948613016662282,5000,False,True,0.8751115841941601,0.6104759548421029
4,69,20300874,18842.597145661373,0.03881586871493077,0.9948798215477379,5000,False,True,0.9852168011190869,0.9753400807010018
4,70,20300875,18929.871531451794,0.03890565775673903,0.9948561061105238,5000,False,True,0.9130193740961687,0.750155587205994
4,71,20300876,18971.277145591164,0.038948184002057074,0.994844854788231,5000,False,True,0.9254916313353195,0.8515579327812073
4,72,20300877,18790.082939972748,0.038761741178216166,0.9948940914544989,5000,False,True,0.9956371957575987,0.9884181293202849
4,73,20300878,18867.79076397616,0.03884180955288356,0.9948729755794973,5000,False,True,0.9691998592044734,0.9383673392508695
4,74,20300879,18961.865676244273,0.03893852189259541,0.9948474122065201,5000,False,True,0.9714506022507267,0.9288202575355801
4,75,20300880,18969.38592150542,0.0389462426045705,0.9948453686985342,5000,False,True,0.909344969426608,0.8204163844075543
4,76,20300881,18782.16568669865,0.03875357413454433,0.9948962428431478,3290,True,False,0.9658283542342542,0.9086606764083248
4,77,20300882,18782.848588235385,0.038754278649540556,0.994896057275431,5000,False,True,0.9800092159744331,0.9657611508172078
4,78,20300883,18939.923007609912,0.03891598554456474,0.9948533747804826,5000,False,True,0.9204627651181637,0.8785088274382596
4,79,20300884,18800.681064433116,0.038772670982226934,0.9948912115814074,5000,False,True,0.9775126619308383,0.9492872329663695
4,80,20300885,18902.137996014528,0.03887714760745359,0.9948636422611644,5000,False,True,0.9507795195654734,0.906979515907418
4,81,20300886,18972.632810241248,0.0389495755723925,0.9948444864077537,5000,False,True,0.9090538378984234,0.8031277738595173
4,82,20300887,18788.922433349562,0.03876054416508725,0.9948944068038619,5000,False,True,0.9885116621162369,0.9755424059287933
4,83,20300888,18851.18059521483,0.03882470868836966,0.9948774891307621,5000,False,True,0.9370316966335581,0.8563112397063356
4,84,20300889,18985.71741815675,0.03896300418008879,0.994840930872018,3360,True,False,0.9586774196911763,0.9201390917108864
4,85,20300890,18863.93359905326,0.038837839111273864,0.9948740237032019,5000,False,True,0.9414340699910357,0.9244662250018363
4,86,20300891,19239.31499775208,0.039222360893072516,0.9947720197313429,5000,False,True,0.9039575986312973,0.724953448716021
4,87,20300892,18839.550112672234,0.03881273013447303,0.9948806495308729,5000,False,True,0.9410549242482888,0.8303805767327398
4,88,20300893,18886.34570595535,0.03886090374439111,0.9948679335667975,5000,False,True,0.9773920841409725,0.9567739360467976
4,89,20300894,19029.66288042052,0.03900807115122574,0.9948289893860743,5000,False,True,0.9513011862757349,0.9239502184780235
4,90,20300895,18944.472729116656,0.03892065943538533,0.9948521384654544,5000,False,True,0.8956638833602407,0.7707570184116299
4,91,20300896,18990.08848939934,0.03896748913743529,0.9948397431023801,5000,False,True,0.9659563356816936,0.9362645477767251
4,92,20300897,18886.077627515668,0.03886062794176706,0.9948680064128834,5000,False,True,0.925123584555134,0.8267779125465553
4,93,20300898,18870.939585438264,0.03884505054761986,0.994872119936951,5000,False,True,0.9920000623670888,0.9819946255004227
4,94,20300899,18976.399011080895,0.03895344126268889,0.9948434630021034,5000,False,True,0.9743100805698744,0.9296235743388624
4,95,20300900,18926.106834651222,0.038901788863915224,0.9948571291074753,5000,False,True,0.9164266829328302,0.8781901770143471
4,96,20300901,18812.946687362346,0.038785316625751624,0.9948878785919186,5000,False,True,0.9849927223375055,0.9747538378744823
4,97,20300902,18885.938276111512,0.03886048457443674,0.9948680442794287,5000,False,True,0.9556324588409427,0.896274518600651
4,98,20300903,19018.95972509899,0.038997099644003566,0.9948318977996452,5000,False,True,0.9218923915121726,0.8602386255284715
4,99,20300904,18854.597185789386,0.03882822682675223,0.9948765607261848,5000,False,True,0.9165089047855681,0.819851435856863
5,0,20310805,6485.88702056226,0.02277317683301318,0.9982375625446019,5000,False,True,0.8893564934404713,0.8178288883379681
5,1,20310806,6579.345100494912,0.022936664500658458,0.9982121667860788,5000,False,True,0.9450756744475524,0.8928344301027684
5,2,20310807,6819.9513585475515,0.023352294951502265,0.9981467858320395,5000,False,True,0.8972876205749563,0.8177741989106777
5,3,20310808,6547.108192692873,0.02288040395541981,0.9982209266570997,5000,False,True,0.9354549071960117,0.8349807518940336
5,4,20310809,6511.931652101236,0.022818854838215625,0.998230485326946,5000,False,True,0.9568329153515999,0.9282460649938518
5,5,20310810,6462.22719095945,0.022731601813284173,0.9982439917299621,5000,False,True,0.9045557064104216,0.7790473693153835
5,6,20310811,6504.764520639245,0.02280629399097464,0.9982324328818288,5000,False,True,0.9168125069402574,0.7998569356449038
5,7,20310812,7205.290303373379,0.024002952763825684,0.9980420760541431,5000,False,True,0.8881576629822774,0.8092716293376542
5,8,20310813,6496.456030443188,0.02279172417715982,0.9982346905829379,5000,False,True,0.9184563982506628,0.8402367255191951
5,9,20310814,6443.073525517007,0.022697889241559556,0.9982491964363156,5000,False,True,0.9173789161832973,0.7686152721178922
5,10,20310815,6483.5243483999275,0.022769028560638806,0.9982382045634809,5000,False,True,0.9207134123830905,0.808987341801915
5,11,20310816,6528.608052862303,0.02284805454969454,0.9982259537781804,5000,False,True,0.9604387587538689,0.9152650064318375
5,12,20310817,6428.411803175673,0.022672049113648982,0.9982531805280109,5000,False,True,0.8904755737221507,0.8339908341867494
5,13,20310818,6585.248861184855,0.022946952926996937,0.9982105625322683,5000,False,True,0.9171570884771907,0.8460382721356885
5,14,20310819,6441.541129519098,0.02269518989140806,0.998249612840748,5000,False,True,0.9234654080518622,0.82127300376458
5,15,20310820,6501.49660171458,0.022800564461297322,0.9982333208872314,5000,False,True,0.9061981894440818,0.7337591427756235
5,16,20310821,6382.086207392811,0.02259020967391278,0.9982657687776817,5000,False,True,0.9379702914133585,0.8877037959794501
5,17,20310822,6372.298479253626,0.022572880570033056,0.9982684284383605,5000,False,True,0.9528039727825972,0.8822891323275309
5,18,20310823,6411.117367280637,0.022641531126824904,0.9982578800180721,5000,False,True,0.9469775216708041,0.9277988195290301
5,19,20310824,6525.469642004805,0.022842562168960353,0.9982268065918091,5000,False,True,0.9295988461311095,0.8410088744133388
5,20,20310825,6374.776877383119,0.02257726981408258,0.9982677549727761,5000,False,True,0.990552647966565,0.9772285700425826
5,21,20310826,6356.81796270574,0.022545445231114604,0.9982726350244614,5000,False,True,0.9079431279246458,0.6820888519491485
5,22,20310827,6485.19839458664,0.022771967852857997,0.9982377496678448,5000,False,True,0.9202680188845644,0.8544367259689085
5,23,20310828,6447.991897886575,0.02270655089770002,0.9982478599462324,5000,False,True,0.924512519638897,0.85119359043242
5,24,20310829,6391.063047938391,0.02260609142829582,0.9982633294629113,5000,False,True,0.9759387549895899,0.941932058643623
5,25,20310830,6403.628418087508,0.022628303259322746,0.9982599150218454,5000,False,True,0.9280337325068496,0.803168280446444
5,26,20310831,6373.669695933617,0.022575309100768274,0.9982680558318645,5000,False,True,0.9655479874300733,0.9067570202708901
5,27,20310832,6533.3292689368345,0.022856314435010877,0.9982246708622093,5000,False,True,0.9003851320853291,0.8023990617464977
5,28,20310833,6537.269525783311,0.022863205728182016,0.9982236001595857,5000,False,True,0.8820386198290123,0.7957365686400398
5,29,20310834,6621.141717138369,0.02300940405388024,0.9982008092150253,5000,False,True,0.8841310931037658,0.6829134747560064
5,30,20310835,6548.8474006518845,0.022883442788526553,0.9982204540547803,5000,False,True,0.9000738734510033,0.8299070453123466
5,31,20310836,6514.76724391761,0.02282382248216185,0.9982297147996134,5000,False,True,0.9022662082214066,0.7603728744668302
5,32,20310837,6591.797128015521,0.022958359134850007,0.9982087831440838,5000,False,True,0.906032564583418,0.8077198307412025
5,33,20310838,6481.779865966195,0.0227659651926002,0.9982386785990557,5000,False,True,0.96377283570278,0.9360241404301153
5,34,20310839,6391.744837879254,0.022607297189731392,0.9982631441972529,5000,False,True,0.9770829848480762,0.9568014782284151
5,35,20310840,6512.100494419525,0.022819150661604427,0.9982304394467103,5000,False,True,0.9304478146089818,0.8374544766918014
5,36,20310841,6504.122341047049,0.02280516819325981,0.998232607384,5000,False,True,0.9144976619059204,0.8650890472246606
5,37,20310842,6436.471512870906,0.022686257358268118,0.9982509904290774,5000,False,True,0.9399404502474686,0.893628050181389
5,38,20310843,6471.610419837708,0.022748099101714454,0.9982414419855749,5000,False,True,0.9135710923254653,0.8696485509384183
5,39,20310844,6412.558603352059,0.022644075921732006,0.9982574883849114,5000,False,True,0.9007939302686194,0.8366523387572521
5,40,20310845,6544.17469792565,0.02287527748863679,0.9982217237880144,5000,False,True,0.8885698300413012,0.7507078356754474
5,41,20310846,6391.669054627346,0.022607163168457102,0.9982631647901559,5000,False,True,0.9158697116055358,0.8436573449255546
5,42,20310847,6656.884710389916,0.023071426441250393,0.9981910966206068,5000,False,True,0.9229696395530546,0.7538110526385704
5,43,20310848,6354.729892672293,0.022541742094153928,0.9982732024245449,5000,False,True,1.0,0.9999999999999999
5,44,20310849,6399.5080283783245,0.02262102204116488,0.9982610346727322,5000,False,True,0.9126491690097968,0.8078702393473954
5,45,20310850,6496.284830390207,0.022791423861874417,0.9982347371038509,5000,False,True,0.9231946579233148,0.8377218737878485
5,46,20310851,6535.032913303605,0.0228592942705285,0.9982242079237349,5000,False,True,0.8944987397197585,0.8501828419996686
5,47,20310852,6571.893428631473,0.022923671952258324,0.9982141916603259,5000,False,True,0.923802454112144,0.8195996854435232
5,48,20310853,6468.681910398279,0.022742951576078037,0.9982422377618053,5000,False,True,0.8793661421659251,0.8056758186228189
5,49,20310854,6382.168506538421,0.02259035532761451,0.9982657464141875,5000,False,True,0.9197872798879043,0.8005567277843026
5,50,20310855,6541.538926155771,0.022870670331452344,0.9982224400174023,5000,False,True,0.8925364268681,0.7813596501572274
5,51,20310856,6441.669540314998,0.02269541610224911,0.9982495779471404,5000,False,True,0.9223252961485061,0.773433272314193
5,52,20310857,6471.050410819339,0.022747114847763525,0.998241594159189,5000,False,True,0.9286387330917272,0.8651675074686404
5,53,20310858,6554.639241752805,0.0228935596812501,0.998218880213352,5000,False,True,0.898357884832849,0.8287713314176504
5,54,20310859,6570.714334194646,0.022921615437889155,0.9982145120606338,5000,False,True,0.9126069394453875,0.7494288830724529
5,55,20310860,6472.21892463242,0.022749168542016314,0.9982412766339986,5000,False,True,0.9535413002686093,0.8954150911746176
5,56,20310861,6519.869342411128,0.022832758073816194,0.9982283283848551,5000,False,True,0.8786297302245965,0.7470267357567412
5,57,20310862,6478.776693240882,0.02276069055751666,0.998239494663856,5000,False,True,0.9093008647356333,0.7751951814796163
5,58,20310863,6408.327800864497,0.022636604768190943,0.9982586380387285,5000,False,True,0.9364195827052673,0.8731714656069228
5,59,20310864,6474.406734952233,0.02275301317868346,0.9982406821310662,5000,False,True,0.8738179127955877,0.7735497438052868
5,60,20310865,6518.617850747896,0.022830566589887993,0.998228668457967,5000,False,True,0.9587826414100599,0.9371103412101495
5,61,20310866,6403.581859460178,0.022628220997784068,0.9982599276734176,5000,False,True,0.917555368466013,0.8611537992296785
5,62,20310867,6387.398450633995,0.022599609400204095,0.9982643252594041,5000,False,True,0.948581638119688,0.8757900006075275
5,63,20310868,6413.907581870001,0.022646457558108585,0.998257121821285,5000,False,True,0.9681117909614869,0.9181315060359356
5,64,20310869,6520.253078091318,0.02283342999027438,0.9982282241107391,5000,False,True,0.842131456432029,0.6353901352049873
5,65,20310870,6550.4611258768655,0.022886262010904032,0.9982200155504137,5000,False,True,0.9162012418858498,0.7848404909467124
5,66,20310871,6488.742885784246,0.022778190022866466,0.9982367865082913,5000,False,True,0.9426713573019558,0.8508741751566324
5,67,20310872,6442.497294686806,0.02269687423560354,0.9982493530179513,5000,False,True,0.9725458753563181,0.9215546824189081
5,68,20310873,6710.702359199837,0.02316449929290424,0.9981764725237449,5000,False,True,0.9459433481590882,0.857818044773568
5,69,20310874,6398.856922993855,0.02261987124614737,0.9982612116003464,5000,False,True,0.9224246486375707,0.8792704318380669
5,70,20310875,6454.692078059659,0.022718345149537293,0.9982460392779943,5000,False,True,0.943261230043278,0.921782141471774
5,71,20310876,6407.047383936491,0.02263434320005758,0.9982589859718246,5000,False,True,0.9624466835263872,0.9065545377063334
5,72,20310877,6447.945185483657,0.022706468648878046,0.9982478726395908,5000,False,True,0.9228929954680233,0.8537333912572703
5,73,20310878,6434.9596271153405,0.0226835927738238,0.9982514012601751,5000,False,True,0.9466197425935727,0.849707656527565
5,74,20310879,6583.312684888072,0.02294357927981175,0.9982110886576254,5000,False,True,0.9216866035090264,0.8321310946259185
5,75,20310880,6404.83101070713,0.022630427941707006,0.998259588236277,5000,False,True,0.9577921733087214,0.9172241365733588
5,76,20310881,6522.858560748222,0.022837991635587418,0.9982275161119397,5000,False,True,0.952389650785776,0.9267833348275101
5,77,20310882,6459.481295346312,0.0227267718037604,0.9982447378837669,5000,False,True,0.9277418462171619,0.8969412806969891
5,78,20310883,6453.0508053555695,0.022715456601956483,0.9982464852679536,5000,False,True,0.9159917507334763,0.8349905335429955
5,79,20310884,6536.361083786013,0.02286161709719403,0.9982238470143638,5000,False,True,0.9129147380467588,0.7535585475149889
5,80,20310885,6486.433337380089,0.022774135923688186,0.9982374140916273,5000,False,True,0.8991930224960345,0.7657340087847826
5,81,20310886,6386.320908346418,0.022597703063678976,0.9982646180645179,5000,False,True,0.9522128504281044,0.9151554992869044
5,82,20310887,6653.571183757891,0.023065683717379038,0.998191997019184,5000,False,True,0.9077977004270265,0.8181510058324489
5,83,20310888,6521.213375127293,0.022835111371932042,0.9982279631651724,5000,False,True,0.9338181458285465,0.8733643049853139
5,84,20310889,6461.1943919225405,0.022729785248044566,0.9982442723768037,5000,False,True,0.9442365157511358,0.8733106450210747
5,85,20310890,6704.00208720707,0.0231529321574031,0.9981782932169336,5000,False,True,0.9428351832758418,0.9099670767909841
5,86,20310891,6442.112307335565,0.02269619607155954,0.9982494576321892,5000,False,True,0.9513384400891374,0.8904227451018755
5,87,20310892,6390.604091238347,0.02260527971643203,0.9982634541771525,5000,False,True,0.8977288824761642,0.7536522793064259
5,88,20310893,6483.237233187153,0.022768524405297922,0.9982382825825095,5000,False,True,0.9231732626397567,0.8029664669084003
5,89,20310894,6534.370144985193,0.022858135072068866,0.9982243880205675,5000,False,True,0.9574447005948326,0.9045067977600985
5,90,20310895,6634.022095831601,0.02303177374896445,0.9981973091753581,5000,False,True,0.8923376596840568,0.7217367537157876
5,91,20310896,6553.902312068244,0.022892272698297002,0.9982190804623656,5000,False,True,0.8914081610600123,0.7773563538512736
5,92,20310897,6423.364663105064,0.022663147111077687,0.998254552008685,5000,False,True,0.9475493242751789,0.906572194675829
5,93,20310898,6422.317258501243,0.02266129929037828,0.9982548366243589,5000,False,True,0.9352619662976382,0.8748957026509799
5,94,20310899,6559.073797005631,0.022901302715309123,0.998217675192936,5000,False,True,0.8989166008674724,0.8442515258741647
5,95,20310900,6447.708870777649,0.022706052553403126,0.9982479368543833,5000,False,True,0.8996543915142119,0.6642847768487977
5,96,20310901,6372.586045103321,0.022573389893032536,0.9982683502968784,5000,False,True,0.9620767252444379,0.9183362422380457
5,97,20310902,6389.964435391489,0.022604148371024077,0.9982636279935356,5000,False,True,0.9556614920170483,0.8929632158852738
5,98,20310903,6370.157432823063,0.02256908808873218,0.9982690102339439,5000,False,True,0.9641555843672609,0.9317307969241265
5,99,20310904,6525.2067978533005,0.02284210211821594,0.9982268780155598,5000,False,True,0.8527069163380654,0.7363541882238421
6,0,20320805,1847.79300482974,0.012155297373745702,0.9994978914077273,5000,False,True,0.9786904475129075,0.9266895254062772
6,1,20320806,1850.9496118124669,0.012165675463629367,0.9994970336495886,5000,False,True,0.8961866680560225,0.8153807859375265
6,2,20320807,1892.1256401921032,0.01230024931325342,0.9994858447136034,5000,False,True,0.9607660415750575,0.9130339927790176
6,3,20320808,1832.9766800076977,0.012106466333123855,0.9995019175102071,5000,False,True,0.9477565712615718,0.8715595300079354
6,4,20320809,1851.9547190961478,0.012168978133080245,0.9994967605275441,5000,False,True,0.9438276954666486,0.8745082304085887
6,5,20320810,1825.6815982691758,0.012082350993356876,0.9995038998335587,5000,False,True,0.9188501421517908,0.7482815274766814
6,6,20320811,2000.6682106838348,0.012648134189205898,0.9994563499827926,5000,False,True,0.9123523350309747,0.7930896593697503
6,7,20320812,1879.1186078371234,0.0122578986255538,0.9994893791694046,5000,False,True,0.9479555529051452,0.886458303614101
6,8,20320813,1934.984259124446,0.012438775999346782,0.9994741985601854,5000,False,True,0.9143961178142234,0.7768275052190967
6,9,20320814,1959.7040773213018,0.01251797779634431,0.9994674813396506,5000,False,True,0.8863262848155823,0.757479376418873
6,10,20320815,1931.0549570696087,0.012426140096595036,0.9994752662860173,5000,False,True,0.8933208489019518,0.7328172271381913
6,11,20320816,1842.828275840877,0.012138956704671253,0.9994992404944903,5000,False,True,0.9575669529781848,0.8182475215521587
6,12,20320817,1841.6249873750808,0.012134992946370278,0.9994995674691439,5000,False,True,0.9643166333485976,0.881524424991462
6,13,20320818,1919.58267672756,0.0123891736387285,0.9994783836971763,5000,False,True,0.9196797530047145,0.8235054484255245
6,14,20320819,2269.8441714786773,0.013472151263465317,0.9993832056628418,5000,False,True,0.9130248943264858,0.7366277995206769
6,15,20320820,1814.4043634467298,0.012044976849248098,0.9995069642441754,5000,False,True,0.8714685175237054,0.7004954691889005
6,16,20320821,1868.2296697845459,0.012222331572123935,0.9994923380665011,5000,False,True,0.9437984879210736,0.8135488471762983
6,17,20320822,1831.253692011897,0.01210077498947441,0.9995023857050076,5000,False,True,0.8955147518485228,0.8369712405949881
6,18,20320823,1843.2542855653048,0.012140359715151828,0.9994991247330698,5000,False,True,0.9156948990743362,0.7666569977828112
6,19,20320824,1826.0608740446546,0.012083605950703178,0.9995037967713514,5000,False,True,0.91197935651794,0.7071997612441663
6,20,20320825,2144.981879002242,0.013096364157868672,0.9994171350205888,5000,False,True,0.9215713617751783,0.8492547801447375
6,21,20320826,1992.2596209622975,0.01262152684034655,0.9994586348843683,5000,False,True,0.9665715432695458,0.9095329328505133
6,22,20320827,1882.537013820952,0.012269043061670686,0.9994884502715183,5000,False,True,0.8879677037023216,0.6646630949694204
6,23,20320828,1820.9863494205922,0.012066804425532018,0.9995051756933457,5000,False,True,0.9158236809354441,0.8246285402652104
6,24,20320829,1849.6162176361843,0.01216129269620693,0.999497395978416,5000,False,True,0.9507102645853717,0.8442643882272237
6,25,20320830,1826.0615605034764,0.012083608221957452,0.999503796584817,5000,False,True,0.9630701372699325,0.8983204433044707
6,26,20320831,1850.4369711159495,0.012163990638664844,0.9994971729516088,5000,False,True,0.964867606377346,0.9026528332212587
6,27,20320832,1861.200251106305,0.012199315971682181,0.9994942482001079,5000,False,True,0.9362658509190019,0.7704938315931013
6,28,20320833,1834.6758314944545,0.01211207632137076,0.999501455792602,5000,False,True,0.9193371457778396,0.7762655220834602
6,29,20320834,1823.8108356626574,0.012076159058310979,0.9995044081837777,5000,False,True,0.9058823911952136,0.8186942226539209
6,30,20320835,1900.622027895428,0.012327834857077566,0.9994835359543116,5000,False,True,0.8687187775530795,0.6620428486587963
6,31,20320836,1873.696357376282,0.012240200590835422,0.9994908525804083,5000,False,True,0.9379242844998718,0.8627492211534384
6,32,20320837,1850.007567541138,0.012162579197961331,0.9994972896352546,5000,False,True,0.9322253897205764,0.8073135197849481
6,33,20320838,1847.8177018785448,0.012155378605509378,0.999497884696694,5000,False,True,0.9252437275259204,0.7517294972386916
6,34,20320839,2001.9539314064261,0.012652197670674424,0.9994560006084741,5000,False,True,0.9073032705527626,0.8234364324697604
6,35,20320840,1826.692673734104,0.012085696176267605,0.9995036250897551,5000,False,True,0.8959263628681181,0.7266935976115825
6,36,20320841,1809.4131176580963,0.012028398173678158,0.9995083205364603,5000,False,True,1.0,0.9999999999999998
6,37,20320842,1881.2401937064537,0.012264816456096164,0.9994888026619216,5000,False,True,0.8765976436417685,0.7857803084530052
6,38,20320843,1840.903824040637,0.012132616738147193,0.9994997634339006,5000,False,True,0.8918581845916957,0.709534889663849
6,39,20320844,1855.4381422363213,0.012180417339758899,0.9994958139622716,5000,False,True,0.9161355346214792,0.8200119924846551
6,40,20320845,1864.78883237305,0.012211071062206525,0.9994932730597739,5000,False,True,0.9570111977266342,0.873312457521925
6,41,20320846,1837.0767928194173,0.012119999006782692,0.9995008033692473,5000,False,True,0.9654125844835152,0.927720186595069
6,42,20320847,1818.990249255218,0.012060189012231102,0.9995057181020688,5000,False,True,0.9162405347613167,0.84729395882374
6,43,20320848,1867.6151004042722,0.012220321088963652,0.9994925050660327,5000,False,True,0.906547099859345,0.7367226661538439
6,44,20320849,2021.0473800768618,0.012712389070670191,0.9994508122650781,5000,False,True,0.8871878930550224,0.7426707128888872
6,45,20320850,1900.7173208027618,0.012328143898139621,0.9994835100599677,5000,False,True,0.8817706031987287,0.8104748036181721
6,46,20320851,1820.620303609704,0.012065591559437329,0.9995052751605189,5000,False,True,0.9725443053197625,0.9472084727376019
6,47,20320852,1872.1057731550181,0.01223500412358632,0.9994912847965721,5000,False,True,0.8907418792239971,0.7564829118107804
6,48,20320853,1866.5215964280806,0.012216743015970134,0.9994928022084836,5000,False,True,0.9252666826638278,0.8112258042502821
6,49,20320854,1947.0089836451382,0.01247736577022556,0.999470931031038,5000,False,True,0.9098168537692342,0.8105487172075154
6,50,20320855,2177.2286453199604,0.013194439575222691,0.9994083724706717,5000,False,True,0.9455449925660072,0.8867739478565545
6,51,20320856,1920.5959937613675,0.012392443230730719,0.9994781083442618,5000,False,True,0.9665840815124565,0.9258677097086492
6,52,20320857,1869.3036520494793,0.012225844170599819,0.9994920462287672,5000,False,True,0.9188767873019166,0.7893159931273594
6,53,20320858,1882.4171491140419,0.012268652458816672,0.9994884828428611,5000,False,True,0.8863256699038101,0.7951280262808946
6,54,20320859,1868.4116391782102,0.012222926797685925,0.9994922886191897,5000,False,True,0.8934349810081376,0.7529282236992043
6,55,20320860,1880.2437874178934,0.012261567971690696,0.999489073419608,5000,False,True,0.8993203221744638,0.7544659523913066
6,56,20320861,1823.693123223737,0.012075769342161329,0.9995044401702756,5000,False,True,0.8696079943274108,0.6543210399176278
6,57,20320862,1872.4786304681102,0.012236222453156254,0.9994911834784808,5000,False,True,0.9093745581558702,0.7287669185803977
6,58,20320863,1840.4886556712834,0.012131248561638133,0.999499876249354,5000,False,True,0.9238106957046711,0.7704942961667999
6,59,20320864,1875.719545060308,0.012246807195366244,0.9994903028110795,5000,False,True,0.9280336907823599,0.7896350925059249
6,60,20320865,1834.32761201761,0.012110926837371031,0.9995015504157502,5000,False,True,0.916031995370128,0.7599642458149847
6,61,20320866,1856.9214116049445,0.012185284985365698,0.9994954109072256,5000,False,True,0.9917651845240938,0.9771527670228497
6,62,20320867,1815.7965621518288,0.012049597039216688,0.999506585936145,5000,False,True,0.9170866780040366,0.844782122431821
6,63,20320868,1837.3194171486273,0.012120799329761794,0.9995007374399143,5000,False,True,0.9283249776669997,0.7915604156424677
6,64,20320869,1812.4289159861974,0.012038418030421988,0.9995075010408517,5000,False,True,0.9516999765754875,0.8558807097262104
6,65,20320870,2083.277108475844,0.01290661780175834,0.9994339023183243,5000,False,True,0.9328871436509836,0.8215777774261266
6,66,20320871,1869.2068184095515,0.012225527505000017,0.999492072541781,5000,False,True,0.9609823321901808,0.9326769357681612
6,67,20320872,1837.1008958500697,0.012120078515638965,0.999500796819629,5000,False,True,0.9385170595287047,0.758307319776461
6,68,20320873,1950.0124418458397,0.012486985860748414,0.9994701148886643,5000,False,True,0.9571400780519208,0.9219241847676678
6,69,20320874,1937.9680838815618,0.01244836285525032,0.9994733877528902,5000,False,True,0.884134911099292,0.6785544201571073
6,70,20320875,1855.992384661105,0.01218223642491678,0.9994956633556382,5000,False,True,0.9702437437589008,0.9463149836076049
