region_id,native_cell_count,longitude_mean,latitude_mean,region_lon_index,region_lat_index,small_region_lt_4_cells,C1_scaled_loading,C1_raw_weight,C2_scaled_loading,C2_raw_weight,C3_scaled_loading,C3_raw_weight,C4_scaled_loading,C4_raw_weight,C5_scaled_loading,C5_raw_weight,C6_scaled_loading,C6_raw_weight,C7_scaled_loading,C7_raw_weight
MYS_07_28,1,113.75,4.25,28,7,True,850.1952034973356,8.716918104258953,537.5380197265674,11.495767142382139,567.2741745609925,6.371680637159472,54.29671615207658,1.484054421406624,627.3538452109749,6.470550366113836,730.7340089574595,10.572494699645521,350.7075719803084,6.27676616076183
MYS_07_29,1,114.25,4.25,29,7,True,1048.9965580851933,10.75519721925461,515.4309446995668,11.02298609735235,594.3654290330815,6.675972334714284,80.00549028451121,2.1867344842915077,465.5996849995244,4.802212077337334,688.2484879293877,9.957800514928689,260.9663716585851,4.670628813270602
MYS_07_30,1,114.75,4.25,30,7,True,1196.9734781021202,12.27238137625988,420.1542639554772,8.985402715826554,568.075024866168,6.380675868410213,128.80649871866623,3.5205785446387905,368.446279274406,3.800168318806667,569.6828527106103,8.242354765114676,230.63270704857416,4.127734006406535
MYS_07_31,1,115.25,4.25,31,7,True,1289.994183205393,13.226108079316013,256.261291051496,5.480393984099455,515.4951347354195,5.790093249151488,198.78402280954117,5.433225595618498,313.10304035390556,3.229356140651383,383.79736063506004,5.55290367125685,229.15812120522094,4.101342701335946
MYS_07_32,1,115.75,4.25,32,7,True,1361.4769328690365,13.959009502568017,147.80499225468648,3.160951804498924,506.4945534833259,5.688997814423604,245.11968308425872,6.69968600745797,282.97373629306435,2.9186014032574175,257.7120838392456,3.728661328233931,251.3187920488719,4.497961879147766
MYS_07_33,1,116.25,4.25,33,7,True,1403.3620717682682,14.388451263787335,85.20205947098815,1.8221279235803705,556.0780190569518,6.245924291401391,270.09519532425907,7.382324332450857,273.3094153176429,2.81892324538349,180.70013912399284,2.6144277393620547,300.88253991954923,5.385025861480792
MYS_07_34,1,116.75,4.25,34,7,True,1339.6600211304244,13.735324127572927,76.59855553585028,1.638133723696196,608.4799808469915,6.834508401624914,264.5089937379776,7.2296405653558065,300.3501323414342,3.0978221837958824,150.30756346790884,2.1746981782718855,358.6809279084362,6.419468784474193
MYS_07_35,1,117.25,4.25,35,7,True,1179.1581831585038,12.089723950779344,106.28733934491741,2.273056897285237,672.5908402439571,7.55460802852478,235.16439867392077,6.427585134835355,367.14041061491986,3.7866995419796234,149.6679027884954,2.165443361799995,432.9132481399575,7.748036950348325
MYS_07_36,1,117.75,4.25,36,7,True,1035.3328228819753,10.615105084795626,112.85942203232342,2.4136072015285195,651.6355816943651,7.319236454892971,217.9779850434041,5.957840830869453,347.72617266513447,3.586460385986948,131.77144442841288,1.9065116454229971,458.93543599375005,8.213767379912143
MYS_07_37,1,118.25,4.25,37,7,True,859.3053132439294,8.810322630954943,101.6061388401887,2.172944925714302,551.2185391462399,6.1913421238318715,205.8051974854892,5.62513048526458,247.95623855770842,2.55742965860078,93.58744356877388,1.354053238189764,452.24260413125774,8.093982853114076
